title	author	date	link	emotion	value
The City That Swallowed the Sea	Ryan Teitman	2017-02-03	http://poetry.lib.uidaho.edu/index.php/ryan-teitman/the-city-that-swallowed-the-sea/	joy	0.1226
The City That Swallowed the Sea	Ryan Teitman	2017-02-03	http://poetry.lib.uidaho.edu/index.php/ryan-teitman/the-city-that-swallowed-the-sea/	sadness	0.1972
Bonsai	Meg Kearney	2017-03-16	http://poetry.lib.uidaho.edu/?p=1329	anger	0.1259
Bonsai	Meg Kearney	2017-03-16	http://poetry.lib.uidaho.edu/?p=1329	disgust	0.4969
Bonsai	Meg Kearney	2017-03-16	http://poetry.lib.uidaho.edu/?p=1329	fear	0.4406
Bonsai	Meg Kearney	2017-03-16	http://poetry.lib.uidaho.edu/?p=1329	joy	0.2563
Bonsai	Meg Kearney	2017-03-16	http://poetry.lib.uidaho.edu/?p=1329	sadness	0.4922
Longing	Meg Kearney	2017-01-18	http://poetry.lib.uidaho.edu/index.php/meg-kearney/longing/	anger	0.1012
Longing	Meg Kearney	2017-01-18	http://poetry.lib.uidaho.edu/index.php/meg-kearney/longing/	disgust	0.5433
Longing	Meg Kearney	2017-01-18	http://poetry.lib.uidaho.edu/index.php/meg-kearney/longing/	fear	0.5558
Longing	Meg Kearney	2017-01-18	http://poetry.lib.uidaho.edu/index.php/meg-kearney/longing/	joy	0.2287
Longing	Meg Kearney	2017-01-18	http://poetry.lib.uidaho.edu/index.php/meg-kearney/longing/	sadness	0.4618
Stone	Richard Foerster	2017-03-09	http://poetry.lib.uidaho.edu/index.php/richard-foerster/stone/	anger	0.3337
Stone	Richard Foerster	2017-03-09	http://poetry.lib.uidaho.edu/index.php/richard-foerster/stone/	disgust	0.072
Stone	Richard Foerster	2017-03-09	http://poetry.lib.uidaho.edu/index.php/richard-foerster/stone/	fear	0.1279
Stone	Richard Foerster	2017-03-09	http://poetry.lib.uidaho.edu/index.php/richard-foerster/stone/	joy	0.0144
Stone	Richard Foerster	2017-03-09	http://poetry.lib.uidaho.edu/index.php/richard-foerster/stone/	sadness	0.5601
Eddie's Parrot	Michael Waters	2017-04-27	http://poetry.lib.uidaho.edu/?p=1340	anger	0.1202
Eddie's Parrot	Michael Waters	2017-04-27	http://poetry.lib.uidaho.edu/?p=1340	disgust	0.4819
Eddie's Parrot	Michael Waters	2017-04-27	http://poetry.lib.uidaho.edu/?p=1340	fear	0.1823
Eddie's Parrot	Michael Waters	2017-04-27	http://poetry.lib.uidaho.edu/?p=1340	joy	0.1996
Eddie's Parrot	Michael Waters	2017-04-27	http://poetry.lib.uidaho.edu/?p=1340	sadness	0.4846
Green Ash, Red Maple, Black Gum	Michael Waters	2017-05-05	http://poetry.lib.uidaho.edu/?p=1343	anger	0.1499
Green Ash, Red Maple, Black Gum	Michael Waters	2017-05-05	http://poetry.lib.uidaho.edu/?p=1343	disgust	0.1279
Green Ash, Red Maple, Black Gum	Michael Waters	2017-05-05	http://poetry.lib.uidaho.edu/?p=1343	fear	0.2016
Green Ash, Red Maple, Black Gum	Michael Waters	2017-05-05	http://poetry.lib.uidaho.edu/?p=1343	joy	0.045
Green Ash, Red Maple, Black Gum	Michael Waters	2017-05-05	http://poetry.lib.uidaho.edu/?p=1343	sadness	0.5348
Upraised Arms	Richard Garcia	2017-03-23	http://poetry.lib.uidaho.edu/?p=1353	anger	0.0938
Upraised Arms	Richard Garcia	2017-03-23	http://poetry.lib.uidaho.edu/?p=1353	disgust	0.1653
Upraised Arms	Richard Garcia	2017-03-23	http://poetry.lib.uidaho.edu/?p=1353	fear	0.4989
Upraised Arms	Richard Garcia	2017-03-23	http://poetry.lib.uidaho.edu/?p=1353	joy	0.2689
Upraised Arms	Richard Garcia	2017-03-23	http://poetry.lib.uidaho.edu/?p=1353	sadness	0.266
Invitation	W.D. Snodgrass	2017-05-10	http://poetry.lib.uidaho.edu/?p=1357	anger	0.1538
Invitation	W.D. Snodgrass	2017-05-10	http://poetry.lib.uidaho.edu/?p=1357	disgust	0.1058
Invitation	W.D. Snodgrass	2017-05-10	http://poetry.lib.uidaho.edu/?p=1357	fear	0.1536
Invitation	W.D. Snodgrass	2017-05-10	http://poetry.lib.uidaho.edu/?p=1357	joy	0.4392
Invitation	W.D. Snodgrass	2017-05-10	http://poetry.lib.uidaho.edu/?p=1357	sadness	0.6989
I Abandoned My Plans. I Had No Plans.	Michael Teig	2017-02-27	http://poetry.lib.uidaho.edu/index.php/michael-teig/i-abandoned-my-plans-i-had-no-plans/	anger	0.1615
I Abandoned My Plans. I Had No Plans.	Michael Teig	2017-02-27	http://poetry.lib.uidaho.edu/index.php/michael-teig/i-abandoned-my-plans-i-had-no-plans/	disgust	0.5571
I Abandoned My Plans. I Had No Plans.	Michael Teig	2017-02-27	http://poetry.lib.uidaho.edu/index.php/michael-teig/i-abandoned-my-plans-i-had-no-plans/	fear	0.4012
I Abandoned My Plans. I Had No Plans.	Michael Teig	2017-02-27	http://poetry.lib.uidaho.edu/index.php/michael-teig/i-abandoned-my-plans-i-had-no-plans/	joy	0.2299
I Abandoned My Plans. I Had No Plans.	Michael Teig	2017-02-27	http://poetry.lib.uidaho.edu/index.php/michael-teig/i-abandoned-my-plans-i-had-no-plans/	sadness	0.4866
Have I Forgotten Anything	Michael Teig	2017-05-09	http://poetry.lib.uidaho.edu/?p=1373	anger	0.0971
Have I Forgotten Anything	Michael Teig	2017-05-09	http://poetry.lib.uidaho.edu/?p=1373	disgust	0.1006
Have I Forgotten Anything	Michael Teig	2017-05-09	http://poetry.lib.uidaho.edu/?p=1373	fear	0.0945
Have I Forgotten Anything	Michael Teig	2017-05-09	http://poetry.lib.uidaho.edu/?p=1373	joy	0.633
Have I Forgotten Anything	Michael Teig	2017-05-09	http://poetry.lib.uidaho.edu/?p=1373	sadness	0.4714
Parable of House and Broom	Katy Lederer	2017-05-03	http://poetry.lib.uidaho.edu/?p=1379	anger	0.1211
Parable of House and Broom	Katy Lederer	2017-05-03	http://poetry.lib.uidaho.edu/?p=1379	disgust	0.0866
Parable of House and Broom	Katy Lederer	2017-05-03	http://poetry.lib.uidaho.edu/?p=1379	fear	0.4536
Parable of House and Broom	Katy Lederer	2017-05-03	http://poetry.lib.uidaho.edu/?p=1379	joy	0.498
Parable of House and Broom	Katy Lederer	2017-05-03	http://poetry.lib.uidaho.edu/?p=1379	sadness	0.466
Morning Song	Katy Lederer	2017-02-24	http://poetry.lib.uidaho.edu/index.php/katy-lederer/morning-song/	anger	0.1127
Morning Song	Katy Lederer	2017-02-24	http://poetry.lib.uidaho.edu/index.php/katy-lederer/morning-song/	disgust	0.2145
Morning Song	Katy Lederer	2017-02-24	http://poetry.lib.uidaho.edu/index.php/katy-lederer/morning-song/	fear	0.1956
Morning Song	Katy Lederer	2017-02-24	http://poetry.lib.uidaho.edu/index.php/katy-lederer/morning-song/	joy	0.2953
Morning Song	Katy Lederer	2017-02-24	http://poetry.lib.uidaho.edu/index.php/katy-lederer/morning-song/	sadness	0.2683
Consolations	Louis Simpson	2017-02-01	http://poetry.lib.uidaho.edu/index.php/louis-simpson/consolations/	anger	0.085
Consolations	Louis Simpson	2017-02-01	http://poetry.lib.uidaho.edu/index.php/louis-simpson/consolations/	disgust	0.4454
Consolations	Louis Simpson	2017-02-01	http://poetry.lib.uidaho.edu/index.php/louis-simpson/consolations/	fear	0.1472
Consolations	Louis Simpson	2017-02-01	http://poetry.lib.uidaho.edu/index.php/louis-simpson/consolations/	joy	0.493
Consolations	Louis Simpson	2017-02-01	http://poetry.lib.uidaho.edu/index.php/louis-simpson/consolations/	sadness	0.4297
A Spot on the Kitchen Floor	Louis Simpson	2017-04-13	http://poetry.lib.uidaho.edu/?p=1388	anger	0.1245
A Spot on the Kitchen Floor	Louis Simpson	2017-04-13	http://poetry.lib.uidaho.edu/?p=1388	disgust	0.1368
A Spot on the Kitchen Floor	Louis Simpson	2017-04-13	http://poetry.lib.uidaho.edu/?p=1388	fear	0.191
A Spot on the Kitchen Floor	Louis Simpson	2017-04-13	http://poetry.lib.uidaho.edu/?p=1388	joy	0.4495
A Spot on the Kitchen Floor	Louis Simpson	2017-04-13	http://poetry.lib.uidaho.edu/?p=1388	sadness	0.2674
Wheels	Louis Simpson	2017-01-04	http://poetry.lib.uidaho.edu/index.php/louis-simpson/wheels/	anger	0.3951
Wheels	Louis Simpson	2017-01-04	http://poetry.lib.uidaho.edu/index.php/louis-simpson/wheels/	disgust	0.1339
Wheels	Louis Simpson	2017-01-04	http://poetry.lib.uidaho.edu/index.php/louis-simpson/wheels/	fear	0.2543
Wheels	Louis Simpson	2017-01-04	http://poetry.lib.uidaho.edu/index.php/louis-simpson/wheels/	joy	0.2718
Wheels	Louis Simpson	2017-01-04	http://poetry.lib.uidaho.edu/index.php/louis-simpson/wheels/	sadness	0.4301
The throat-flute uttering	Karen Volkman	2017-03-14	http://poetry.lib.uidaho.edu/?p=1392	anger	0.0882
The throat-flute uttering	Karen Volkman	2017-03-14	http://poetry.lib.uidaho.edu/?p=1392	disgust	0.2122
The throat-flute uttering	Karen Volkman	2017-03-14	http://poetry.lib.uidaho.edu/?p=1392	fear	0.1126
The throat-flute uttering	Karen Volkman	2017-03-14	http://poetry.lib.uidaho.edu/?p=1392	joy	0.4797
The throat-flute uttering	Karen Volkman	2017-03-14	http://poetry.lib.uidaho.edu/?p=1392	sadness	0.1802
café loop	Jillian Weise	2017-03-15	http://poetry.lib.uidaho.edu/?p=1398	anger	0.1128
café loop	Jillian Weise	2017-03-15	http://poetry.lib.uidaho.edu/?p=1398	disgust	0.1481
café loop	Jillian Weise	2017-03-15	http://poetry.lib.uidaho.edu/?p=1398	fear	0.1354
café loop	Jillian Weise	2017-03-15	http://poetry.lib.uidaho.edu/?p=1398	joy	0.2605
café loop	Jillian Weise	2017-03-15	http://poetry.lib.uidaho.edu/?p=1398	sadness	0.5322
The War Was Good, Thank You	Hugh Martin	2017-01-31	http://poetry.lib.uidaho.edu/index.php/hugh-martin/the-war-was-good-thank-you/	anger	0.1326
The War Was Good, Thank You	Hugh Martin	2017-01-31	http://poetry.lib.uidaho.edu/index.php/hugh-martin/the-war-was-good-thank-you/	disgust	0.137
The War Was Good, Thank You	Hugh Martin	2017-01-31	http://poetry.lib.uidaho.edu/index.php/hugh-martin/the-war-was-good-thank-you/	fear	0.4508
The War Was Good, Thank You	Hugh Martin	2017-01-31	http://poetry.lib.uidaho.edu/index.php/hugh-martin/the-war-was-good-thank-you/	joy	0.2953
The War Was Good, Thank You	Hugh Martin	2017-01-31	http://poetry.lib.uidaho.edu/index.php/hugh-martin/the-war-was-good-thank-you/	sadness	0.5353
Late Poem	Craig Morgan Teicher	2017-04-06	http://poetry.lib.uidaho.edu/?p=1419	anger	0.1001
Late Poem	Craig Morgan Teicher	2017-04-06	http://poetry.lib.uidaho.edu/?p=1419	disgust	0.0553
Late Poem	Craig Morgan Teicher	2017-04-06	http://poetry.lib.uidaho.edu/?p=1419	fear	0.4584
Late Poem	Craig Morgan Teicher	2017-04-06	http://poetry.lib.uidaho.edu/?p=1419	joy	0.2035
Late Poem	Craig Morgan Teicher	2017-04-06	http://poetry.lib.uidaho.edu/?p=1419	sadness	0.514
Fireflies	Cecilia Woloch	2017-02-28	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/fireflies/	anger	0.3283
Fireflies	Cecilia Woloch	2017-02-28	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/fireflies/	disgust	0.3679
Fireflies	Cecilia Woloch	2017-02-28	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/fireflies/	fear	0.252
Fireflies	Cecilia Woloch	2017-02-28	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/fireflies/	joy	0.0013
Fireflies	Cecilia Woloch	2017-02-28	http://poetry.lib.uidaho.edu/index.php/cecilia-woloch/fireflies/	sadness	0.1988
luam cleaning house - umbertide	Aracelis Girmay	2017-03-06	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/luam-cleaning-house-umbertide/	anger	0.1083
luam cleaning house - umbertide	Aracelis Girmay	2017-03-06	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/luam-cleaning-house-umbertide/	disgust	0.1041
luam cleaning house - umbertide	Aracelis Girmay	2017-03-06	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/luam-cleaning-house-umbertide/	fear	0.5935
luam cleaning house - umbertide	Aracelis Girmay	2017-03-06	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/luam-cleaning-house-umbertide/	joy	0.5237
luam cleaning house - umbertide	Aracelis Girmay	2017-03-06	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/luam-cleaning-house-umbertide/	sadness	0.5565
Second Estrangement	Aracelis Girmay	2017-04-28	http://poetry.lib.uidaho.edu/?p=1434	anger	0.1019
Second Estrangement	Aracelis Girmay	2017-04-28	http://poetry.lib.uidaho.edu/?p=1434	disgust	0.0977
Second Estrangement	Aracelis Girmay	2017-04-28	http://poetry.lib.uidaho.edu/?p=1434	fear	0.315
Second Estrangement	Aracelis Girmay	2017-04-28	http://poetry.lib.uidaho.edu/?p=1434	joy	0.0316
Second Estrangement	Aracelis Girmay	2017-04-28	http://poetry.lib.uidaho.edu/?p=1434	sadness	0.5505
"Ode to the Little ''r"""	Aracelis Girmay	2017-01-12	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/ode-to-the-little-r/	anger	0.1524
"Ode to the Little ''r"""	Aracelis Girmay	2017-01-12	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/ode-to-the-little-r/	disgust	0.1024
"Ode to the Little ''r"""	Aracelis Girmay	2017-01-12	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/ode-to-the-little-r/	fear	0.0979
"Ode to the Little ''r"""	Aracelis Girmay	2017-01-12	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/ode-to-the-little-r/	joy	0.2118
"Ode to the Little ''r"""	Aracelis Girmay	2017-01-12	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/ode-to-the-little-r/	sadness	0.5713
Elegy	Aracelis Girmay	2017-01-01	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/elegy-3/	anger	0.0925
Elegy	Aracelis Girmay	2017-01-01	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/elegy-3/	disgust	0.1478
Elegy	Aracelis Girmay	2017-01-01	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/elegy-3/	fear	0.1821
Elegy	Aracelis Girmay	2017-01-01	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/elegy-3/	joy	0.4505
Elegy	Aracelis Girmay	2017-01-01	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/elegy-3/	sadness	0.5124
Dear Minnie, Dear Ms.	Aracelis Girmay	2017-02-10	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/dear-minnie-dear-ms/	anger	0.0767
Dear Minnie, Dear Ms.	Aracelis Girmay	2017-02-10	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/dear-minnie-dear-ms/	disgust	0.1463
Dear Minnie, Dear Ms.	Aracelis Girmay	2017-02-10	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/dear-minnie-dear-ms/	fear	0.4705
Dear Minnie, Dear Ms.	Aracelis Girmay	2017-02-10	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/dear-minnie-dear-ms/	joy	0.2695
Dear Minnie, Dear Ms.	Aracelis Girmay	2017-02-10	http://poetry.lib.uidaho.edu/index.php/aracelis-girmay/dear-minnie-dear-ms/	sadness	0.2587
The Widow's Yard	Isabella Gardner	2017-01-03	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/the-widows-yard/	anger	0.4895
The Widow's Yard	Isabella Gardner	2017-01-03	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/the-widows-yard/	disgust	0.1024
The Widow's Yard	Isabella Gardner	2017-01-03	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/the-widows-yard/	fear	0.1178
The Widow's Yard	Isabella Gardner	2017-01-03	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/the-widows-yard/	joy	0.4877
The Widow's Yard	Isabella Gardner	2017-01-03	http://poetry.lib.uidaho.edu/index.php/isabella-gardner/the-widows-yard/	sadness	0.4898
Knowing	Isabella Gardner	2017-03-29	http://poetry.lib.uidaho.edu/?p=1447	anger	0.0301
Knowing	Isabella Gardner	2017-03-29	http://poetry.lib.uidaho.edu/?p=1447	disgust	0.0106
Knowing	Isabella Gardner	2017-03-29	http://poetry.lib.uidaho.edu/?p=1447	fear	0.1209
Knowing	Isabella Gardner	2017-03-29	http://poetry.lib.uidaho.edu/?p=1447	joy	0.0078
Knowing	Isabella Gardner	2017-03-29	http://poetry.lib.uidaho.edu/?p=1447	sadness	0.9041
Heavens	Ira Sadoff	2017-03-28	http://poetry.lib.uidaho.edu/?p=1453	anger	0.3386
Heavens	Ira Sadoff	2017-03-28	http://poetry.lib.uidaho.edu/?p=1453	disgust	0.186
Heavens	Ira Sadoff	2017-03-28	http://poetry.lib.uidaho.edu/?p=1453	fear	0.2943
Heavens	Ira Sadoff	2017-03-28	http://poetry.lib.uidaho.edu/?p=1453	joy	0.0056
Heavens	Ira Sadoff	2017-03-28	http://poetry.lib.uidaho.edu/?p=1453	sadness	0.3748
Wildwood	G.C. Waldrep	2017-02-14	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/wildwood/	anger	0.1401
Wildwood	G.C. Waldrep	2017-02-14	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/wildwood/	disgust	0.0775
Wildwood	G.C. Waldrep	2017-02-14	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/wildwood/	fear	0.2253
Wildwood	G.C. Waldrep	2017-02-14	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/wildwood/	joy	0.5084
Wildwood	G.C. Waldrep	2017-02-14	http://poetry.lib.uidaho.edu/index.php/g-c-waldrep/wildwood/	sadness	0.4433
Blood Ruminant	G.C. Waldrep	2017-04-25	http://poetry.lib.uidaho.edu/?p=1463	anger	0.1249
Blood Ruminant	G.C. Waldrep	2017-04-25	http://poetry.lib.uidaho.edu/?p=1463	disgust	0.1262
Blood Ruminant	G.C. Waldrep	2017-04-25	http://poetry.lib.uidaho.edu/?p=1463	fear	0.5088
Blood Ruminant	G.C. Waldrep	2017-04-25	http://poetry.lib.uidaho.edu/?p=1463	joy	0.2159
Blood Ruminant	G.C. Waldrep	2017-04-25	http://poetry.lib.uidaho.edu/?p=1463	sadness	0.5523
Last Words	Dorianne Laux	2017-04-26	http://poetry.lib.uidaho.edu/?p=1470	anger	0.1434
Last Words	Dorianne Laux	2017-04-26	http://poetry.lib.uidaho.edu/?p=1470	disgust	0.4752
Last Words	Dorianne Laux	2017-04-26	http://poetry.lib.uidaho.edu/?p=1470	fear	0.2056
Last Words	Dorianne Laux	2017-04-26	http://poetry.lib.uidaho.edu/?p=1470	joy	0.1612
Last Words	Dorianne Laux	2017-04-26	http://poetry.lib.uidaho.edu/?p=1470	sadness	0.5021
The Shipfitter's Wife	Dorianne Laux	2017-01-06	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-shipfitters-wife/	anger	0.046
The Shipfitter's Wife	Dorianne Laux	2017-01-06	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-shipfitters-wife/	disgust	0.2021
The Shipfitter's Wife	Dorianne Laux	2017-01-06	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-shipfitters-wife/	fear	0.1849
The Shipfitter's Wife	Dorianne Laux	2017-01-06	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-shipfitters-wife/	joy	0.5087
The Shipfitter's Wife	Dorianne Laux	2017-01-06	http://poetry.lib.uidaho.edu/index.php/dorianne-laux/the-shipfitters-wife/	sadness	0.1061
Big Box Encounter	Erika Meitner	2017-04-24	http://poetry.lib.uidaho.edu/?p=1489	anger	0.1577
Big Box Encounter	Erika Meitner	2017-04-24	http://poetry.lib.uidaho.edu/?p=1489	disgust	0.4105
Big Box Encounter	Erika Meitner	2017-04-24	http://poetry.lib.uidaho.edu/?p=1489	fear	0.4579
Big Box Encounter	Erika Meitner	2017-04-24	http://poetry.lib.uidaho.edu/?p=1489	joy	0.2373
Big Box Encounter	Erika Meitner	2017-04-24	http://poetry.lib.uidaho.edu/?p=1489	sadness	0.5045
Litany for Our Radical Engagement with the Material World	Erika Meitner	2017-01-13	http://poetry.lib.uidaho.edu/index.php/erika-meitner/litany-for-our-radical-engagement-with-the-material-world/	anger	0.0846
Litany for Our Radical Engagement with the Material World	Erika Meitner	2017-01-13	http://poetry.lib.uidaho.edu/index.php/erika-meitner/litany-for-our-radical-engagement-with-the-material-world/	disgust	0.0799
Litany for Our Radical Engagement with the Material World	Erika Meitner	2017-01-13	http://poetry.lib.uidaho.edu/index.php/erika-meitner/litany-for-our-radical-engagement-with-the-material-world/	fear	0.1665
Litany for Our Radical Engagement with the Material World	Erika Meitner	2017-01-13	http://poetry.lib.uidaho.edu/index.php/erika-meitner/litany-for-our-radical-engagement-with-the-material-world/	joy	0.5609
Litany for Our Radical Engagement with the Material World	Erika Meitner	2017-01-13	http://poetry.lib.uidaho.edu/index.php/erika-meitner/litany-for-our-radical-engagement-with-the-material-world/	sadness	0.4088
War Metaphysics for a Sudanese Girl	Adrie Kusserow	2017-04-21	http://poetry.lib.uidaho.edu/?p=1514	anger	0.1286
War Metaphysics for a Sudanese Girl	Adrie Kusserow	2017-04-21	http://poetry.lib.uidaho.edu/?p=1514	disgust	0.5365
War Metaphysics for a Sudanese Girl	Adrie Kusserow	2017-04-21	http://poetry.lib.uidaho.edu/?p=1514	fear	0.499
War Metaphysics for a Sudanese Girl	Adrie Kusserow	2017-04-21	http://poetry.lib.uidaho.edu/?p=1514	joy	0.022
War Metaphysics for a Sudanese Girl	Adrie Kusserow	2017-04-21	http://poetry.lib.uidaho.edu/?p=1514	sadness	0.5232
Those Finnish Folk	Barton Sutter	2017-01-09	http://poetry.lib.uidaho.edu/index.php/barton-sutter/those-finnish-folk/	anger	0.0952
Those Finnish Folk	Barton Sutter	2017-01-09	http://poetry.lib.uidaho.edu/index.php/barton-sutter/those-finnish-folk/	disgust	0.1302
Those Finnish Folk	Barton Sutter	2017-01-09	http://poetry.lib.uidaho.edu/index.php/barton-sutter/those-finnish-folk/	fear	0.4749
Those Finnish Folk	Barton Sutter	2017-01-09	http://poetry.lib.uidaho.edu/index.php/barton-sutter/those-finnish-folk/	joy	0.2742
Those Finnish Folk	Barton Sutter	2017-01-09	http://poetry.lib.uidaho.edu/index.php/barton-sutter/those-finnish-folk/	sadness	0.5452
What Does This Mean?	Barton Sutter	2017-03-22	http://poetry.lib.uidaho.edu/?p=1537	anger	0.1201
What Does This Mean?	Barton Sutter	2017-03-22	http://poetry.lib.uidaho.edu/?p=1537	disgust	0.1003
What Does This Mean?	Barton Sutter	2017-03-22	http://poetry.lib.uidaho.edu/?p=1537	fear	0.4837
What Does This Mean?	Barton Sutter	2017-03-22	http://poetry.lib.uidaho.edu/?p=1537	joy	0.4972
What Does This Mean?	Barton Sutter	2017-03-22	http://poetry.lib.uidaho.edu/?p=1537	sadness	0.5391
Sheep Child	Brigit Pegeen Kelly	2017-03-08	http://poetry.lib.uidaho.edu/index.php/brigit-pegeen-kelly/sheep-child/	anger	0.1179
Sheep Child	Brigit Pegeen Kelly	2017-03-08	http://poetry.lib.uidaho.edu/index.php/brigit-pegeen-kelly/sheep-child/	disgust	0.4611
Sheep Child	Brigit Pegeen Kelly	2017-03-08	http://poetry.lib.uidaho.edu/index.php/brigit-pegeen-kelly/sheep-child/	fear	0.1528
Sheep Child	Brigit Pegeen Kelly	2017-03-08	http://poetry.lib.uidaho.edu/index.php/brigit-pegeen-kelly/sheep-child/	joy	0.4506
Sheep Child	Brigit Pegeen Kelly	2017-03-08	http://poetry.lib.uidaho.edu/index.php/brigit-pegeen-kelly/sheep-child/	sadness	0.5216
Max Jacob's Leather Coat and the Possibility of Grief	Ray Gonzalez	2017-05-14	http://poetry.lib.uidaho.edu/?p=1546	anger	0.2703
Max Jacob's Leather Coat and the Possibility of Grief	Ray Gonzalez	2017-05-14	http://poetry.lib.uidaho.edu/?p=1546	disgust	0.4592
Max Jacob's Leather Coat and the Possibility of Grief	Ray Gonzalez	2017-05-14	http://poetry.lib.uidaho.edu/?p=1546	fear	0.035
Max Jacob's Leather Coat and the Possibility of Grief	Ray Gonzalez	2017-05-14	http://poetry.lib.uidaho.edu/?p=1546	joy	0.0057
Max Jacob's Leather Coat and the Possibility of Grief	Ray Gonzalez	2017-05-14	http://poetry.lib.uidaho.edu/?p=1546	sadness	0.3324
Axis	Ray Gonzalez	2017-01-24	http://poetry.lib.uidaho.edu/index.php/ray-gonzalez/axis/	anger	0.201
Axis	Ray Gonzalez	2017-01-24	http://poetry.lib.uidaho.edu/index.php/ray-gonzalez/axis/	disgust	0.4889
Axis	Ray Gonzalez	2017-01-24	http://poetry.lib.uidaho.edu/index.php/ray-gonzalez/axis/	fear	0.2608
Axis	Ray Gonzalez	2017-01-24	http://poetry.lib.uidaho.edu/index.php/ray-gonzalez/axis/	joy	0.0234
Axis	Ray Gonzalez	2017-01-24	http://poetry.lib.uidaho.edu/index.php/ray-gonzalez/axis/	sadness	0.1604
I	John Gallaher	2017-02-15	http://poetry.lib.uidaho.edu/index.php/john-gallaher/i/	anger	0.511
I	John Gallaher	2017-02-15	http://poetry.lib.uidaho.edu/index.php/john-gallaher/i/	disgust	0.1093
I	John Gallaher	2017-02-15	http://poetry.lib.uidaho.edu/index.php/john-gallaher/i/	fear	0.1327
I	John Gallaher	2017-02-15	http://poetry.lib.uidaho.edu/index.php/john-gallaher/i/	joy	0.4942
I	John Gallaher	2017-02-15	http://poetry.lib.uidaho.edu/index.php/john-gallaher/i/	sadness	0.5305
XVI	John Gallaher	2017-04-14	http://poetry.lib.uidaho.edu/?p=1564	anger	0.1611
XVI	John Gallaher	2017-04-14	http://poetry.lib.uidaho.edu/?p=1564	disgust	0.129
XVI	John Gallaher	2017-04-14	http://poetry.lib.uidaho.edu/?p=1564	fear	0.1712
XVI	John Gallaher	2017-04-14	http://poetry.lib.uidaho.edu/?p=1564	joy	0.1955
XVI	John Gallaher	2017-04-14	http://poetry.lib.uidaho.edu/?p=1564	sadness	0.5336
Her version, with interuptions	Jennifer Kronovet	2017-03-20	http://poetry.lib.uidaho.edu/?p=1569	anger	0.122
Her version, with interuptions	Jennifer Kronovet	2017-03-20	http://poetry.lib.uidaho.edu/?p=1569	disgust	0.1059
Her version, with interuptions	Jennifer Kronovet	2017-03-20	http://poetry.lib.uidaho.edu/?p=1569	fear	0.453
Her version, with interuptions	Jennifer Kronovet	2017-03-20	http://poetry.lib.uidaho.edu/?p=1569	joy	0.2422
Her version, with interuptions	Jennifer Kronovet	2017-03-20	http://poetry.lib.uidaho.edu/?p=1569	sadness	0.5375
The easier it is to live here	Jennifer Kronovet	2017-04-20	http://poetry.lib.uidaho.edu/?p=1573	anger	0.1163
The easier it is to live here	Jennifer Kronovet	2017-04-20	http://poetry.lib.uidaho.edu/?p=1573	disgust	0.2014
The easier it is to live here	Jennifer Kronovet	2017-04-20	http://poetry.lib.uidaho.edu/?p=1573	fear	0.1519
The easier it is to live here	Jennifer Kronovet	2017-04-20	http://poetry.lib.uidaho.edu/?p=1573	joy	0.0254
The easier it is to live here	Jennifer Kronovet	2017-04-20	http://poetry.lib.uidaho.edu/?p=1573	sadness	0.6073
Killed in Childbirth	Janice N. Harrington	2017-04-05	http://poetry.lib.uidaho.edu/?p=1577	anger	0.0882
Killed in Childbirth	Janice N. Harrington	2017-04-05	http://poetry.lib.uidaho.edu/?p=1577	disgust	0.4153
